CustomerID,OrderID,OrderDate,Quantity,OrderPrice,Country,ProductCategory,ProductName,Discount,PaymentMethod,1omerRating
,38167,10/6/2022,5,50,Germany,Books,Textbook,0,Cash,5
,51243,22/05/2022,2,N/A,Turkey,Electronics,Power Bank,15,Paypal,1
4092,38322,,,99.99,Spain,Home & Kitchen,Toaster,0,Cash,1
4146,86891,11/7/2023,5,20.5,Australia,Electronics,Headphones,,Credit Card,3
3493,35876,18/09/2023,1,35,,Books,Textbook,,,4
,37792,,,10,South Africa,Toys,Puzzle,,Cash,1
2986,38862,8/10/2022,1,20.5,Australia,Sports,Gym Gloves,5,Cash,4
1705,32866,6/12/2023,,,USA,Clothing,Jeans,,Cash,2
,85425,4/24/2023,1,20.5,Italy,Sports,Cricket Bat,0,Debit Card,
3571,85766,8/11/2023,,N/A,Nepal,Toys,Action Figure,,,5
2837,55472,,5,N/A,South Africa,Beauty,Hair Oil,,,3
1172,35260,,1,N/A,Germany,Toys,Board Game,5,Credit Card,4
1550,74497,,5,,France,Home & Kitchen,Vacuum Cleaner,0,Credit Card,3
2938,34095,,4,50,USA,Beauty,Face Wash,10,,4
1936,33709,,2,99.99,Mexico,Electronics,Mobile Phone,5,Paypal,
1780,53278,,5,,Saudi Arabia,Books,Comics,5,Credit Card,3
,52884,3/10/2023,,99.99,Brazil,Books,Novel,10,,5
,88078,29/12/2022,,50,Sri Lanka,Clothing,Jacket,0,,4
2571,67355,21/01/2023,,99.99,Spain,Toys,Doll,,Cash,2
,33618,,1,20.5,,Electronics,Smart Watch,5,Paypal,3
4963,39759,,2,10,Malaysia,Beauty,Hair Oil,,Debit Card,5
1254,32116,2/9/2023,2,35,Bangladesh,Electronics,Smart Watch,0,Credit Card,3
1874,66271,8/24/2023,,10,Malaysia,Electronics,Laptop,15,Credit Card,2
2399,35169,,,50,Mexico,Clothing,Hoodie,0,Paypal,3
,59479,,2,35,UK,Books,Novel,15,Cash,
1906,77288,8/10/2022,,35,,Electronics,Laptop,,Paypal,
1651,85823,22/09/2022,2,,Spain,Electronics,Power Bank,,Debit Card,1
3117,64842,28/02/2023,4,35,Sri Lanka,Home & Kitchen,Mixer,15,Cash,5
1354,37485,25/09/2023,,99.99,Mexico,Sports,Yoga Mat,15,,3
1421,53230,,3,35,Germany,Toys,Action Figure,,,
2956,31728,3/10/2024,,,USA,Clothing,T-Shirt,15,Credit Card,4
1870,34393,3/9/2023,2,N/A,Australia,Toys,Action Figure,15,Debit Card,1
,81818,1/17/2023,3,35,Bangladesh,Beauty,Hair Oil,,,3
2024,37165,,3,99.99,China,Books,Textbook,,,5
,67179,21/02/2022,4,50,UAE,Sports,Gym Gloves,15,Cash,4
,70901,,3,99.99,,Books,Comics,,Credit Card,4
,74986,14/01/2023,,N/A,UAE,Clothing,Jeans,,Cash,1
3491,31150,9/11/2023,,35,France,Electronics,Smart Watch,0,Debit Card,2
1589,36089,4/8/2023,,N/A,,Home & Kitchen,Microwave,10,,1
2150,37103,,1,10,,Sports,Football,,Paypal,1
,81535,5/1/2023,1,10,USA,Electronics,Power Bank,5,,5
2119,76774,,,10,,Home & Kitchen,Pan Set,15,Credit Card,2
3165,81373,28/07/2022,2,10,Saudi Arabia,Toys,Action Figure,,,
1938,37037,,1,50,France,Sports,Yoga Mat,10,Debit Card,1
,73725,8/27/2022,,N/A,Nepal,Toys,Board Game,15,Cash,3
2386,62898,4/24/2023,3,,Canada,Toys,Doll,5,Paypal,3
1603,38385,25/01/2024,5,N/A,,Books,Magazine,5,Debit Card,
1988,85317,2/1/2022,4,20.5,Brazil,Home & Kitchen,Microwave,10,Credit Card,
,31683,10/3/2022,,N/A,Malaysia,Beauty,Face Wash,,Debit Card,1
1658,59491,29/11/2022,,20.5,Australia,Sports,Yoga Mat,10,Credit Card,1
,39276,,5,10,USA,Books,Novel,15,Cash,2
,53505,,3,,Saudi Arabia,Home & Kitchen,Toaster,,Credit Card,4
4212,51020,,2,50,Bangladesh,Beauty,Hair Oil,0,Debit Card,5
1651,75296,,5,,Bangladesh,Sports,Yoga Mat,0,Cash,3
,33253,7/5/2024,,20.5,Australia,Sports,Yoga Mat,0,Credit Card,
3910,67550,,5,,Sri Lanka,Toys,Board Game,5,,4
4245,57387,5/8/2023,2,20.5,France,Clothing,Cap,,Debit Card,2
3281,59548,8/15/2023,1,,Pakistan,Beauty,Hair Oil,5,Debit Card,2
,74864,6/19/2023,1,,Mexico,Electronics,Mobile Phone,,,
3928,50734,8/5/2023,,,Canada,Books,Magazine,10,Paypal,
,70927,,1,,Mexico,Electronics,Headphones,0,Paypal,3
,88581,7/19/2022,,20.5,Pakistan,Sports,Yoga Mat,5,Credit Card,4
,37212,1/14/2023,2,10,UAE,Books,Comics,0,Credit Card,4
1113,37077,4/5/2022,4,35,Malaysia,Sports,Gym Gloves,0,Debit Card,3
1728,67620,,5,35,Bangladesh,Electronics,Smart Watch,0,Cash,
1401,37191,7/16/2023,4,50,Turkey,Beauty,Perfume,,Paypal,
1668,32938,,2,99.99,Nepal,Electronics,Power Bank,,Paypal,
,36947,1/15/2023,3,10,Nigeria,Beauty,Face Wash,15,Paypal,1
4863,36873,,2,20.5,Mexico,Toys,Board Game,,,
1322,87462,11/6/2022,4,10,,Books,Textbook,15,Cash,3
1397,33260,14/05/2023,1,50,Turkey,Beauty,Lipstick,,Debit Card,
1760,59480,,5,,Malaysia,Electronics,Mobile Phone,,Paypal,2
,32219,5/25/2022,2,20.5,,Sports,Tennis Racket,,Cash,
,37108,4/18/2022,3,20.5,UAE,Toys,Doll,15,,2
,50003,5/14/2024,2,20.5,Sri Lanka,Electronics,Power Bank,15,Debit Card,
1703,68248,,3,10,France,Home & Kitchen,Pan Set,,,3
1632,83863,,1,10,China,Toys,Doll,,Paypal,2
,50409,2/3/2023,4,10,,Electronics,Laptop,10,,
1101,61665,,1,10,USA,Toys,Action Figure,10,Debit Card,4
,53489,8/21/2022,,35,India,Electronics,Mobile Phone,15,Credit Card,
,39260,,3,,Malaysia,Sports,Yoga Mat,10,Cash,2
1523,34495,19/06/2023,,99.99,Germany,Books,Textbook,,Cash,3
1739,33314,1/21/2024,4,N/A,,Sports,Football,10,,1
,86797,,1,35,France,Clothing,T-Shirt,0,Paypal,3
4129,33480,,4,35,India,Clothing,Jacket,15,Cash,5
1702,35118,,,50,Mexico,Sports,Football,5,,3
1916,69524,,,20.5,India,Clothing,Jacket,10,Cash,1
,71991,21/02/2022,3,,Turkey,Sports,Gym Gloves,5,Debit Card,5
,31696,,5,10,Malaysia,Clothing,T-Shirt,10,Credit Card,
1573,75421,3/27/2022,2,10,UAE,Beauty,Face Wash,10,Paypal,
1688,76615,1/7/2022,,,China,Sports,Football,,Credit Card,
,87086,5/19/2022,1,,France,Clothing,T-Shirt,15,Credit Card,1
,35253,,3,20.5,Bangladesh,Home & Kitchen,Mixer,10,Credit Card,4
1553,33115,,,50,South Africa,Home & Kitchen,Mixer,0,Cash,
1336,54309,22/10/2023,,35,Japan,Toys,Board Game,,,2
,72820,8/16/2023,2,,Italy,Home & Kitchen,Mixer,0,,5
1741,34627,,1,10,Bangladesh,Toys,Doll,5,,3
2394,73681,8/4/2023,3,,India,Home & Kitchen,Microwave,15,Paypal,5
1538,32207,,,10,Spain,Beauty,Face Wash,15,Cash,1
3844,34175,1/10/2022,4,99.99,Nigeria,Books,Textbook,,Cash,
2877,71900,5/18/2023,1,50,France,Clothing,T-Shirt,,Cash,
2282,34008,1/24/2023,4,20.5,Spain,Electronics,Mobile Phone,,Cash,2
1686,59794,9/11/2023,,20.5,UAE,Beauty,Face Wash,0,Credit Card,1
1531,53040,10/21/2023,5,10,Sri Lanka,Toys,Action Figure,,,4
4630,37432,6/5/2022,2,10,,Beauty,Lipstick,5,,1
1676,38391,,4,35,France,Home & Kitchen,Toaster,0,Debit Card,5
1686,34936,,,50,,Toys,Board Game,5,Credit Card,
,80273,,3,35,Bangladesh,Clothing,Hoodie,5,Credit Card,4
1331,86092,5/12/2024,,35,Italy,Electronics,Mobile Phone,,Debit Card,1
1461,39556,,,,Pakistan,Toys,Board Game,,Cash,5
3060,37085,,1,N/A,South Africa,Electronics,Smart Watch,0,,3
3883,75016,,,50,India,Beauty,Moisturizer,10,Debit Card,4
1484,39331,3/10/2022,,20.5,,Beauty,Hair Oil,,Cash,3
1272,81245,6/11/2023,,10,France,Home & Kitchen,Mixer,,Debit Card,5
1238,31969,5/8/2024,2,,China,Home & Kitchen,Vacuum Cleaner,10,Paypal,3
1637,32081,7/2/2024,,20.5,Nigeria,Toys,Puzzle,,Debit Card,
1053,31830,,,,Malaysia,Electronics,Laptop,5,Debit Card,
2471,34992,,,50,Canada,Clothing,Jeans,0,Debit Card,5
2038,31941,,3,10,,Electronics,Smart Watch,,Debit Card,
4699,85210,2/12/2023,4,35,Nepal,Sports,Gym Gloves,0,Debit Card,5
,69564,12/4/2023,,N/A,Nigeria,Electronics,Smart Watch,,,2
1859,32095,12/5/2024,3,20.5,France,Electronics,Mobile Phone,5,,1
1057,37649,14/05/2023,1,50,Turkey,Books,Textbook,15,Credit Card,4
,73727,8/8/2023,2,10,Nigeria,Clothing,Hoodie,10,Cash,3
,89626,,4,50,Italy,Toys,Action Figure,10,Credit Card,3
1777,33206,4/10/2023,4,20.5,USA,Toys,Board Game,10,Debit Card,3
1451,36252,,,20.5,Germany,Clothing,Hoodie,0,,
1708,56428,,5,,Australia,Beauty,Face Wash,,Cash,
,34293,8/8/2023,,99.99,Germany,Toys,Action Figure,,Cash,4
3177,66090,1/9/2023,,10,,Clothing,Jacket,,Debit Card,1
3045,35375,26/06/2023,,,,Electronics,Headphones,,Paypal,
1511,67580,26/03/2024,4,35,Australia,Beauty,Lipstick,15,Cash,5
1895,32041,1/16/2024,4,50,China,Sports,Tennis Racket,5,Credit Card,2
1108,71760,3/7/2023,3,10,France,Home & Kitchen,Toaster,15,,2
,61909,2/11/2023,5,50,Spain,Home & Kitchen,Toaster,10,Debit Card,2
,53449,7/5/2022,1,35,,Home & Kitchen,Vacuum Cleaner,5,Paypal,
1874,79675,,,35,,Electronics,Headphones,15,Debit Card,1
3810,39697,10/24/2023,1,99.99,Germany,Toys,Action Figure,0,Credit Card,3
2150,36943,,4,10,France,Toys,Board Game,15,,
,32842,11/28/2023,3,N/A,Sri Lanka,Sports,Tennis Racket,5,Credit Card,
4039,38286,15/06/2024,,35,Germany,Beauty,Moisturizer,,Paypal,4
2917,68262,,4,20.5,Malaysia,Toys,Doll,10,Debit Card,
1764,52990,1/12/2023,1,10,Brazil,Sports,Yoga Mat,,Debit Card,
2896,57858,,3,20.5,Japan,Clothing,T-Shirt,5,,
1641,55691,2/21/2024,,20.5,Canada,Books,Novel,0,Debit Card,4
,61535,,3,,Indonesia,Beauty,Lipstick,,Paypal,
,63972,1/18/2023,2,,Germany,Clothing,Jacket,,Paypal,2
3490,36957,,2,99.99,Malaysia,Toys,Board Game,5,Cash,2
3077,80771,3/31/2022,4,50,South Africa,Clothing,Jeans,15,Credit Card,5
1223,34275,3/17/2024,5,50,UK,Clothing,Hoodie,0,Paypal,1
1943,64566,23/10/2023,1,35,Nepal,Clothing,Hoodie,,Paypal,
,36313,22/09/2022,5,N/A,Germany,Books,Notebook,5,Debit Card,2
1117,35784,12/31/2023,2,20.5,Saudi Arabia,Toys,Puzzle,,,2
,61995,29/12/2022,2,,Sri Lanka,Toys,Puzzle,0,Paypal,2
1975,57519,8/9/2022,,N/A,Turkey,Books,Comics,,Paypal,3
1334,32999,11/17/2023,1,50,Pakistan,Electronics,Laptop,,Credit Card,2
,34755,,2,50,Saudi Arabia,Books,Comics,15,Credit Card,3
,87268,,,50,Nepal,Toys,Doll,0,Cash,1
,38016,8/3/2023,1,10,Nigeria,Sports,Tennis Racket,,Credit Card,5
1561,82548,8/29/2023,5,20.5,Brazil,Toys,Toy Car,0,Debit Card,1
1172,82514,,4,20.5,Nepal,Home & Kitchen,Microwave,0,Debit Card,3
1540,38581,9/2/2024,5,20.5,India,Electronics,Laptop,,,4
4658,55236,18/05/2023,2,50,Sri Lanka,Clothing,T-Shirt,15,Credit Card,4
1764,77548,,5,99.99,Canada,Home & Kitchen,Vacuum Cleaner,,,
,71549,9/10/2023,2,10,Mexico,Toys,Doll,,,
1187,32134,5/29/2022,2,10,,Home & Kitchen,Microwave,10,Paypal,
,81453,10/18/2023,3,99.99,Germany,Sports,Tennis Racket,15,,4
,35878,,3,99.99,Spain,Sports,Tennis Racket,10,Credit Card,4
,71667,13/03/2023,4,35,Australia,Books,Textbook,10,Cash,
,87030,26/08/2023,2,10,Spain,Clothing,Hoodie,0,Credit Card,
,31811,,2,99.99,Spain,Beauty,Lipstick,,Credit Card,2
,37988,6/26/2023,1,20.5,USA,Home & Kitchen,Toaster,10,,3
,36712,10/5/2024,,99.99,Nepal,Beauty,Hair Oil,15,Debit Card,3
1414,32195,,,35,UK,Home & Kitchen,Toaster,15,,5
,38387,9/6/2022,,99.99,Nigeria,Beauty,Perfume,10,Paypal,3
1816,61228,5/6/2024,,,Nigeria,Electronics,Power Bank,10,,4
1323,39558,1/11/2024,,50,Australia,Clothing,Cap,5,Credit Card,1
3831,31710,4/3/2022,4,20.5,Japan,Books,Magazine,,Cash,2
4278,58235,4/29/2023,3,35,India,Home & Kitchen,Pan Set,10,Cash,5
3963,87130,6/1/2022,4,10,Indonesia,Sports,Tennis Racket,10,Credit Card,2
,39663,6/3/2024,2,,UAE,Books,Novel,,Cash,
4976,87595,17/03/2023,1,99.99,Malaysia,Toys,Toy Car,10,,3
2588,34650,2/11/2023,,35,Canada,Clothing,Jacket,10,Debit Card,2
1555,36079,29/01/2024,2,,France,Books,Comics,10,Paypal,2
1561,37810,,1,35,Pakistan,Toys,Action Figure,0,,
,74997,,,,USA,Toys,Doll,,Paypal,4
1153,70875,7/12/2022,4,35,South Africa,Home & Kitchen,Mixer,10,Credit Card,2
2600,79389,3/9/2023,5,35,Canada,Clothing,Cap,5,,2
,87592,1/17/2022,1,20.5,Pakistan,Beauty,Perfume,5,Credit Card,2
1851,38008,28/03/2023,4,50,Pakistan,Clothing,Jacket,15,Paypal,2
,66326,22/12/2022,5,99.99,Sri Lanka,Books,Comics,10,Debit Card,1
,81957,8/19/2023,2,,Canada,Electronics,Laptop,10,Debit Card,1
1918,32488,,3,50,France,Clothing,Cap,5,Debit Card,3
,39953,,1,50,,Electronics,Headphones,0,Paypal,
1208,33996,9/24/2022,3,N/A,Turkey,Toys,Toy Car,10,,2
2921,72248,11/25/2023,2,N/A,Germany,Beauty,Moisturizer,10,,1
1503,68464,12/18/2022,,,Brazil,Books,Magazine,5,Debit Card,4
1532,32953,,,20.5,India,Beauty,Face Wash,5,Cash,
1204,31810,21/09/2023,,,Malaysia,Beauty,Moisturizer,0,Debit Card,5
1357,33919,,1,99.99,,Clothing,Jacket,0,Paypal,1
4065,64438,2/2/2023,2,50,Pakistan,Clothing,Jeans,10,Cash,2
1428,67083,1/21/2023,4,20.5,Indonesia,Clothing,T-Shirt,,Credit Card,
2237,39228,,2,35,Bangladesh,Beauty,Perfume,,Cash,1
,39314,6/20/2022,1,N/A,Bangladesh,Home & Kitchen,Pan Set,10,Debit Card,
,77992,,4,35,Indonesia,Toys,Toy Car,10,Paypal,2
2306,60486,5/1/2023,4,50,Italy,Home & Kitchen,Microwave,0,Paypal,3
1128,74175,,2,N/A,Japan,Beauty,Face Wash,0,Credit Card,3
,88113,5/6/2022,2,10,Australia,Books,Comics,15,Debit Card,
2215,38069,1/11/2024,,99.99,UAE,Sports,Cricket Bat,,Cash,5
2391,63419,,,,South Africa,Beauty,Face Wash,0,Credit Card,3
3885,54209,8/18/2022,,N/A,UK,Beauty,Hair Oil,5,Credit Card,3
1481,38134,,5,,Brazil,Toys,Doll,15,Cash,1
1669,37380,1/12/2022,1,99.99,,Electronics,Power Bank,5,Credit Card,1
,84368,30/05/2023,2,99.99,Mexico,Books,Comics,10,Paypal,
1893,57782,2/6/2024,,50,Japan,Sports,Tennis Racket,,Debit Card,1
1593,62668,8/4/2024,,50,Malaysia,Beauty,Perfume,0,Credit Card,3
,81824,8/11/2022,3,99.99,Brazil,Clothing,Cap,,Paypal,2
,87707,,5,99.99,France,Books,Comics,,Debit Card,1
,76858,,1,10,Pakistan,Toys,Board Game,0,Credit Card,3
3228,31063,,5,35,India,Clothing,Jeans,10,Debit Card,3
1463,60606,,2,99.99,,Clothing,Cap,,,1
,78583,12/16/2023,4,99.99,South Africa,Electronics,Smart Watch,5,,5
2669,83138,,2,N/A,South Africa,Sports,Cricket Bat,15,Debit Card,4
2248,50053,7/20/2023,2,50,Nepal,Sports,Football,,Debit Card,2
1969,64667,21/11/2023,2,10,Indonesia,Clothing,Cap,,Credit Card,5
4854,38901,24/01/2024,,N/A,UK,Sports,Tennis Racket,,Credit Card,4
1750,32645,6/21/2022,,99.99,,Books,Notebook,0,,2
1615,36772,,4,50,South Africa,Sports,Yoga Mat,,Debit Card,5
1852,33468,25/05/2023,3,,Saudi Arabia,Toys,Doll,,Paypal,5
3354,36303,12/29/2022,5,N/A,Japan,Sports,Cricket Bat,,,5
1379,31147,,3,35,Japan,Beauty,Perfume,5,,
1246,37931,10/5/2023,4,35,,Beauty,Face Wash,15,,5
1900,36029,4/1/2022,1,99.99,South Africa,Sports,Gym Gloves,10,,
4905,39258,3/19/2022,4,35,Italy,Beauty,Lipstick,15,Debit Card,3
1508,88110,18/12/2022,5,,Japan,Books,Comics,,,1
1270,83735,22/03/2024,3,10,France,Home & Kitchen,Toaster,0,Credit Card,2
1396,89441,,4,10,France,Sports,Cricket Bat,10,,
1100,85364,28/02/2024,5,10,Brazil,Home & Kitchen,Toaster,10,,5
1953,36695,5/1/2023,5,,Pakistan,Clothing,Cap,5,Paypal,
,75583,,1,10,,Home & Kitchen,Mixer,,Cash,
,34138,,3,50,Nepal,Clothing,T-Shirt,10,Paypal,4
4743,39696,5/7/2023,5,N/A,Italy,Beauty,Face Wash,,Credit Card,1
1503,35843,6/12/2023,4,35,Germany,Electronics,Laptop,,,1
1532,76271,18/12/2022,3,,India,Sports,Gym Gloves,15,Debit Card,
,33243,19/12/2022,1,35,,Books,Textbook,5,Debit Card,
1320,69326,6/12/2022,5,10,Brazil,Clothing,T-Shirt,10,Paypal,4
1481,38161,3/15/2024,3,,UK,Home & Kitchen,Vacuum Cleaner,5,,2
,71824,3/25/2022,4,N/A,France,Home & Kitchen,Mixer,,,1
1757,80952,,4,20.5,Spain,Electronics,Laptop,15,Debit Card,4
1352,36259,,5,,UAE,Books,Notebook,5,Debit Card,5
1243,32661,5/11/2024,2,,Mexico,Toys,Doll,10,Paypal,3
1153,36951,,4,10,USA,Beauty,Face Wash,10,Paypal,4
2499,33312,23/02/2024,4,20.5,Mexico,Home & Kitchen,Toaster,,Cash,1
1819,34267,18/08/2023,1,35,Bangladesh,Books,Comics,5,Credit Card,3
1910,34567,2/1/2022,5,99.99,,Clothing,Hoodie,0,Debit Card,2
1138,81092,,5,20.5,USA,Books,Magazine,10,Debit Card,4
,62055,20/10/2022,2,10,France,Beauty,Moisturizer,0,Paypal,
1435,64839,11/8/2023,3,N/A,Mexico,Home & Kitchen,Pan Set,,Credit Card,3
,38851,,2,35,Turkey,Sports,Gym Gloves,5,,
,35209,,1,35,,Sports,Yoga Mat,15,Cash,3
1129,52420,,5,99.99,Bangladesh,Electronics,Power Bank,,Cash,4
1800,72307,,1,99.99,USA,Clothing,Cap,,,4
,39431,,3,35,,Toys,Board Game,,,
,36383,,3,50,Germany,Sports,Yoga Mat,,Credit Card,
1863,80327,3/15/2022,2,20.5,Japan,Beauty,Face Wash,,,2
,39669,25/03/2022,,50,UAE,Toys,Board Game,0,Cash,
,84299,6/13/2024,4,N/A,Indonesia,Clothing,Hoodie,5,Credit Card,2
4477,35026,,3,N/A,USA,Beauty,Hair Oil,10,Cash,5
1987,87542,25/09/2023,,N/A,Spain,Electronics,Mobile Phone,,Credit Card,3
1533,34621,3/12/2023,5,N/A,Sri Lanka,Home & Kitchen,Microwave,,Cash,
1575,50779,2/12/2024,,10,Nepal,Beauty,Hair Oil,15,Credit Card,
4224,50683,,1,99.99,Brazil,Toys,Action Figure,10,Debit Card,
3963,31967,,3,10,,Books,Notebook,0,,
,63905,4/3/2022,3,35,USA,Electronics,Mobile Phone,10,,4
4747,36712,,,50,Australia,Clothing,Hoodie,5,Cash,2
1441,71086,8/1/2022,1,,Sri Lanka,Books,Magazine,10,Paypal,
,65689,31/05/2024,,35,Saudi Arabia,Clothing,T-Shirt,0,Credit Card,4
1174,34931,21/09/2023,4,,France,Home & Kitchen,Microwave,15,Credit Card,
,50307,24/02/2024,5,50,France,Clothing,Cap,,Credit Card,4
,55016,,3,10,Malaysia,Books,Notebook,15,Cash,
,31702,4/17/2024,5,N/A,India,Clothing,Jacket,5,,5
,34416,1/9/2022,4,20.5,Mexico,Electronics,Laptop,0,Cash,
4092,88795,6/26/2023,4,10,Nigeria,Home & Kitchen,Toaster,15,,
1874,89768,9/24/2022,4,50,Mexico,Electronics,Smart Watch,,Cash,5
,34885,,,35,Indonesia,Beauty,Moisturizer,15,Debit Card,
,86228,21/07/2022,4,35,China,Sports,Football,,Credit Card,2
1166,34367,18/02/2024,5,99.99,Sri Lanka,Home & Kitchen,Microwave,,Cash,5
,50912,10/18/2022,2,50,Malaysia,Clothing,Jeans,0,,1
,51519,9/6/2023,3,20.5,Germany,Beauty,Face Wash,10,Cash,
4470,31570,2/11/2023,3,10,Spain,Clothing,T-Shirt,5,Credit Card,3
,88768,,1,10,Canada,Books,Notebook,5,Cash,3
1160,81635,,,99.99,Germany,Books,Textbook,5,Cash,5
3285,35190,1/24/2024,5,,France,Sports,Football,5,Cash,1
,33824,7/9/2022,,20.5,UK,Sports,Tennis Racket,,,1
1201,75000,23/06/2023,3,50,Pakistan,Electronics,Laptop,5,,4
1132,34873,8/3/2024,1,20.5,Indonesia,Sports,Cricket Bat,5,Credit Card,5
,38795,8/21/2023,4,99.99,India,Home & Kitchen,Microwave,0,Paypal,2
,64168,1/13/2022,,99.99,,Clothing,Jacket,0,Paypal,2
1489,39344,7/8/2023,1,20.5,Sri Lanka,Clothing,T-Shirt,15,Paypal,2
1423,68306,23/04/2024,1,N/A,UK,Clothing,T-Shirt,,Debit Card,5
,66048,1/7/2022,4,N/A,Australia,Books,Novel,10,Cash,
,33360,5/28/2022,2,35,Canada,Books,Textbook,,Cash,
,38308,1/18/2024,,,Turkey,Electronics,Laptop,,Credit Card,2
2446,33138,3/10/2023,4,,USA,Toys,Puzzle,,Paypal,5
4975,36651,,,99.99,South Africa,Books,Notebook,10,Credit Card,4
,85194,12/8/2023,1,10,South Africa,Electronics,Laptop,15,Cash,
1538,77610,6/5/2023,4,35,Turkey,Beauty,Hair Oil,0,Credit Card,5
1623,65120,,3,50,UK,Beauty,Lipstick,,Credit Card,4
,31824,,,99.99,Indonesia,Home & Kitchen,Vacuum Cleaner,,,
3561,34775,,4,99.99,China,Books,Textbook,,Paypal,3
1687,36219,1/5/2022,5,20.5,France,Sports,Football,5,Credit Card,2
1802,31238,15/01/2024,2,,Pakistan,Electronics,Laptop,5,Debit Card,1
,76431,,1,99.99,UK,Electronics,Mobile Phone,,Credit Card,1
3327,32951,3/7/2024,5,N/A,Pakistan,Beauty,Hair Oil,,Credit Card,4
3807,39715,,,20.5,Malaysia,Beauty,Perfume,,Credit Card,4
2229,37967,11/12/2022,,,Turkey,Electronics,Power Bank,5,Credit Card,1
1383,35080,8/27/2023,,N/A,UK,Electronics,Power Bank,,Debit Card,4
1778,37051,22/11/2022,5,10,Mexico,Electronics,Mobile Phone,5,,
1924,32120,10/14/2023,1,20.5,UAE,Home & Kitchen,Microwave,5,Cash,4
1688,35102,,4,35,Malaysia,Sports,Football,10,Paypal,4
1239,67497,,,10,,Sports,Cricket Bat,,Credit Card,
1557,68938,16/08/2022,2,,Germany,Beauty,Perfume,0,,3
,64902,7/12/2023,4,35,Japan,Beauty,Face Wash,5,Debit Card,3
1653,33285,3/31/2022,1,35,South Africa,Sports,Football,0,Paypal,1
2417,68799,12/2/2022,,,India,Toys,Puzzle,15,,2
1096,58374,23/02/2023,3,50,USA,Clothing,T-Shirt,0,Credit Card,
,54498,8/5/2023,2,20.5,Pakistan,Toys,Puzzle,,Cash,5
,35236,24/01/2024,1,50,Indonesia,Toys,Doll,0,Cash,
,75088,,4,50,USA,Clothing,Jeans,10,Debit Card,1
1309,70258,28/03/2024,,,Australia,Home & Kitchen,Pan Set,10,,4
1668,58271,23/06/2022,4,99.99,Spain,Electronics,Smart Watch,0,,4
1459,76226,1/2/2023,,N/A,USA,Books,Comics,,Paypal,4
1376,38754,5/26/2024,4,99.99,Nepal,Books,Magazine,5,,1
1211,39201,7/2/2022,3,10,Germany,Toys,Puzzle,5,Debit Card,3
1414,77477,11/11/2022,,20.5,Germany,Books,Notebook,0,Cash,
,36847,,,35,,Toys,Toy Car,5,Credit Card,4
4352,56624,,,35,South Africa,Toys,Doll,0,,2
,36527,,1,N/A,Mexico,Sports,Cricket Bat,5,Credit Card,5
,76552,6/3/2023,5,N/A,UK,Beauty,Lipstick,0,Credit Card,2
1772,68282,11/15/2022,,35,Pakistan,Electronics,Laptop,0,Paypal,1
1017,82549,,,99.99,Indonesia,Home & Kitchen,Vacuum Cleaner,,,4
3862,88972,3/5/2022,2,20.5,USA,Electronics,Mobile Phone,10,Credit Card,1
1209,32620,,4,N/A,South Africa,Clothing,Jacket,15,Credit Card,
,39312,2/2/2023,,N/A,Nigeria,Toys,Action Figure,,Cash,
4552,57895,3/12/2022,,99.99,UAE,Toys,Toy Car,5,Cash,5
1641,79074,20/06/2022,1,50,Germany,Clothing,T-Shirt,15,,
1433,86210,,4,10,Brazil,Electronics,Laptop,5,Debit Card,2
,82139,11/10/2023,,99.99,UAE,Toys,Board Game,5,Credit Card,4
,31244,8/1/2022,,10,Spain,Sports,Yoga Mat,,Credit Card,1
1795,63977,10/28/2022,,N/A,UK,Clothing,Jacket,15,,1
,35252,,5,,Brazil,Books,Comics,0,Paypal,
3826,87884,9/27/2023,1,50,UAE,Sports,Tennis Racket,0,Credit Card,
,50632,2/2/2023,,20.5,India,Sports,Tennis Racket,,,
1866,57373,,3,N/A,Germany,Home & Kitchen,Microwave,10,,
1041,77858,25/01/2022,1,20.5,Australia,Home & Kitchen,Vacuum Cleaner,0,Debit Card,1
1881,37359,7/1/2024,4,50,Malaysia,Home & Kitchen,Mixer,5,Debit Card,
2269,31051,8/27/2022,,35,UK,Books,Magazine,10,Paypal,4
,36243,4/19/2024,4,99.99,South Africa,Home & Kitchen,Microwave,10,Cash,
,71595,2/28/2024,2,99.99,Nigeria,Books,Novel,10,,4
1485,52989,9/23/2022,3,35,Indonesia,Beauty,Face Wash,15,Credit Card,2
,38578,1/26/2024,4,N/A,India,Home & Kitchen,Toaster,10,Credit Card,4
,36925,4/3/2022,4,20.5,,Electronics,Mobile Phone,,Paypal,5
1250,36210,1/11/2024,4,,Mexico,Toys,Puzzle,0,Debit Card,4
1432,33966,5/31/2023,,35,France,Home & Kitchen,Mixer,,Debit Card,3
1604,39457,2/17/2023,,99.99,Spain,Home & Kitchen,Pan Set,15,Paypal,3
3798,81341,22/01/2023,4,,Canada,Clothing,T-Shirt,,,4
3472,38065,,,20.5,India,Sports,Gym Gloves,15,Credit Card,
3782,36482,8/29/2023,5,50,China,Home & Kitchen,Vacuum Cleaner,0,Cash,
1593,87860,1/3/2024,,99.99,Bangladesh,Electronics,Power Bank,15,Paypal,3
,76967,,3,20.5,Brazil,Books,Novel,,,4
2787,88449,,3,35,China,Sports,Tennis Racket,5,Debit Card,4
