CustomerID,OrderID,OrderDate,Quantity,OrderPrice,Country,ProductCategory,ProductName,Discount,PaymentMethod,Customer_Rating
3134,37609,1/1/1970,5,20.50,Spain,Electronics,Mobile Phone,10,Cash,3
9372,81949,1/1/1970,1,40.00,China,Home & Kitchen,Toaster,7,Credit Card,5
8346,67505,5/12/2022,5,50.00,USA,Electronics,Laptop,7,Paypal,3
1049,34172,7/11/2022,1,10.00,Italy,Sports,Cricket Bat,7,Credit Card,3
1371,81631,5/29/2024,1,20.50,France,Clothing,T-Shirt,7,Paypal,1
4573,39977,1/1/1970,3,35.00,Nepal,Electronics,Smart Watch,10,Cash,2
4302,31364,10/13/2022,5,40.00,China,Toys,Board Game,10,Credit Card,3
1093,56979,4/11/2022,1,99.99,Australia,Sports,Gym Gloves,15,Debit Card,1
5436,36426,2/27/2023,5,35.00,Australia,Toys,Board Game,5,Cash,4
8346,37786,2/28/2022,3,35.00,UAE,Toys,Action Figure,10,Credit Card,3
9274,65408,1/1/1970,4,50.00,Pakistan,Clothing,Hoodie,5,Cash,2
1339,55394,1/1/1970,5,50.00,Italy,Beauty,Lipstick,15,Credit Card,2
1727,37009,1/1/1970,1,10.00,Nigeria,Books,Textbook,0,Credit Card,2
1140,50013,8/20/2023,1,10.00,Brazil,Home & Kitchen,Toaster,0,Cash,5
7346,32064,1/1/1970,3,99.99,China,Home & Kitchen,Vacuum Cleaner,5,Cash,1
2632,38744,10/18/2022,2,40.00,Mexico,Sports,Yoga Mat,10,Cash,1
4573,71404,8/29/2022,4,40.00,Germany,Toys,Toy Car,7,Debit Card,1
1441,32203,6/1/2022,5,10.00,Malaysia,Electronics,Mobile Phone,10,Cash,2
1759,86183,5/6/2022,4,50.00,Sri Lanka,Toys,Toy Car,0,Cash,2
9274,34056,2/20/2022,3,10.00,Nepal,Sports,Cricket Bat,15,Cash,4
1422,62056,3/9/2023,3,30.00,Italy,Clothing,Jacket,0,Paypal,3
3743,33957,10/6/2023,2,20.50,Pakistan,Clothing,T-Shirt,0,Cash,2
1594,63219,1/3/2022,3,35.00,Nepal,Home & Kitchen,Vacuum Cleaner,7,Cash,3
4795,31645,1/1/1970,5,99.99,Nigeria,Beauty,Moisturizer,7,Cash,5
1517,38774,12/7/2022,1,35.00,Bangladesh,Books,Comics,7,Debit Card,3
2229,35163,9/29/2022,2,50.00,Pakistan,Books,Magazine,7,Debit Card,1
2761,39769,3/1/2022,2,50.00,Mexico,Clothing,Hoodie,7,Cash,3
1777,68845,8/7/2022,4,99.99,South Africa,Beauty,Face Wash,7,Cash,2
1436,66095,3/16/2023,1,40.00,Germany,Beauty,Perfume,7,Cash,2
1662,60741,3/2/2023,3,35.00,Japan,Toys,Doll,7,Cash,1
4494,54324,5/5/2022,2,40.00,Russia,Electronics,Mobile Phone,15,Cash,1
1784,32364,6/5/2022,4,99.99,Saudi Arabia,Beauty,Hair Oil,5,Paypal,1
4731,54157,1/19/2022,3,80.00,France,Clothing,Cap,7,Cash,2
3743,39395,5/23/2024,1,35.00,France,Sports,Tennis Racket,5,Credit Card,5
4998,38501,3/10/2022,5,70.00,Sri Lanka,Sports,Yoga Mat,10,Debit Card,1
1117,36549,1/1/1970,2,10.00,Pakistan,Electronics,Smart Watch,10,Paypal,1
1219,38756,1/1/1970,5,99.99,South Africa,Clothing,T-Shirt,7,Cash,1
3846,37973,10/16/2023,5,40.00,UK,Beauty,Face Wash,0,Cash,4
1093,39699,6/6/2022,5,50.00,Brazil,Clothing,Jacket,10,Cash,4
3915,32640,9/7/2022,3,35.00,UK,Electronics,Mobile Phone,10,Cash,3
4278,35530,1/1/1970,5,20.50,Pakistan,Electronics,Laptop,7,Credit Card,5
1404,32645,9/12/2023,5,30.00,Japan,Toys,Board Game,15,Credit Card,4
1196,32750,5/21/2022,3,10.00,Brazil,Home & Kitchen,Toaster,10,Paypal,5
4666,55374,7/29/2023,2,99.99,Sri Lanka,Electronics,Headphones,7,Credit Card,2
3900,34909,1/17/2024,4,20.50,Nepal,Books,Novel,7,Cash,5
1243,34153,9/1/2022,4,99.99,Germany,Books,Textbook,15,Cash,4
1227,35177,9/24/2023,3,20.50,UK,Beauty,Lipstick,15,Cash,2
1933,88024,8/14/2023,3,20.50,Malaysia,Toys,Doll,0,Debit Card,2
2616,68123,1/1/1970,3,10.00,Canada,Toys,Action Figure,7,Credit Card,4
1845,33019,12/16/2022,4,10.00,Italy,Toys,Action Figure,15,Cash,3
3601,75507,1/1/1970,7,20.50,Nepal,Home & Kitchen,Pan Set,5,Paypal,4
2774,31976,1/1/1970,1,35.00,Japan,Home & Kitchen,Pan Set,5,Paypal,1
2745,81013,1/1/1970,3,35.00,Spain,Home & Kitchen,Microwave,10,Cash,3
8346,75598,6/3/2024,2,70.00,Australia,Clothing,Hoodie,15,Debit Card,1
1664,32799,1/1/1970,7,50.00,Saudi Arabia,Books,Textbook,7,Cash,4
1417,76457,1/1/1970,3,40.00,UK,Electronics,Headphones,5,Cash,3
1728,33997,1/1/1970,7,80.00,Pakistan,Books,Textbook,5,Credit Card,3
1005,32777,1/1/1970,4,99.99,Pakistan,Books,Magazine,15,Cash,2
1785,87041,10/6/2023,5,20.50,Brazil,Books,Notebook,7,Debit Card,2
2930,36462,1/1/2023,5,35.00,Italy,Home & Kitchen,Mixer,7,Credit Card,2
2682,38652,1/1/1970,5,20.50,Indonesia,Electronics,Mobile Phone,0,Credit Card,2
4022,74305,8/15/2022,5,20.50,Pakistan,Beauty,Moisturizer,7,Paypal,1
1342,32532,1/1/1970,4,20.50,South Africa,Home & Kitchen,Vacuum Cleaner,7,Debit Card,1
1812,50416,11/5/2023,5,20.50,UAE,Sports,Tennis Racket,0,Credit Card,5
9372,73389,1/1/2022,5,35.00,Indonesia,Beauty,Perfume,0,Cash,1
1339,52962,4/22/2024,2,20.50,Canada,Toys,Doll,5,Cash,4
1220,37007,1/1/1970,2,99.99,Italy,Electronics,Smart Watch,5,Credit Card,3
1135,61475,6/25/2022,4,10.00,Russia,Clothing,Hoodie,5,Debit Card,1
3865,39523,8/23/2022,1,50.00,France,Clothing,Hoodie,7,Cash,1
9372,36172,1/1/1970,4,50.00,Canada,Beauty,Perfume,7,Credit Card,2
1193,57559,3/7/2023,4,80.00,Indonesia,Sports,Tennis Racket,7,Cash,4
1829,58861,1/1/1970,4,50.00,Australia,Electronics,Power Bank,5,Debit Card,1
3207,72224,9/5/2022,5,10.00,China,Beauty,Hair Oil,10,Credit Card,2
4482,59156,1/1/1970,1,50.00,Germany,Books,Textbook,7,Paypal,1
2318,68108,2/18/2024,1,30.00,Russia,Sports,Yoga Mat,0,Credit Card,1
8346,60808,1/1/1970,7,70.00,Canada,Toys,Action Figure,15,Credit Card,4
1745,89640,2/28/2022,7,35.00,UAE,Books,Magazine,15,Credit Card,4
1187,39847,9/25/2022,7,35.00,Brazil,Beauty,Lipstick,7,Credit Card,2
2632,31661,3/18/2024,5,99.99,Pakistan,Clothing,Jacket,0,Cash,1
3607,39452,1/1/1970,2,50.00,Germany,Electronics,Headphones,15,Paypal,5
2103,71079,3/27/2024,4,20.50,Japan,Electronics,Laptop,5,Credit Card,4
3560,76655,2/10/2022,5,80.00,Bangladesh,Toys,Action Figure,7,Credit Card,4
1897,84460,1/3/2024,7,10.00,India,Beauty,Lipstick,10,Credit Card,1
1669,35286,1/1/1970,3,30.00,France,Books,Comics,7,Paypal,4
1292,37548,6/1/2024,2,50.00,Germany,Clothing,Cap,7,Credit Card,2
1274,36038,10/30/2022,5,80.00,France,Toys,Toy Car,0,Debit Card,4
3743,32705,1/13/2024,3,30.00,USA,Books,Textbook,15,Credit Card,2
3846,69045,6/10/2022,5,50.00,Pakistan,Sports,Tennis Racket,5,Cash,3
4733,38697,6/5/2024,3,20.50,Italy,Beauty,Perfume,10,Cash,5
1925,74141,3/1/2024,5,10.00,UAE,Beauty,Hair Oil,7,Debit Card,4
1396,53769,12/15/2022,3,70.00,Canada,Beauty,Face Wash,5,Cash,2
4618,75868,11/19/2022,3,99.99,USA,Books,Magazine,0,Credit Card,4
1149,63016,1/1/1970,5,30.00,Nepal,Beauty,Moisturizer,5,Paypal,2
1160,32374,8/20/2022,5,35.00,Turkey,Clothing,Hoodie,0,Paypal,5
4539,50699,8/1/2024,3,99.99,Pakistan,Books,Comics,0,Cash,1
1711,35004,5/11/2022,1,99.99,Brazil,Home & Kitchen,Pan Set,7,Paypal,3
8346,34501,5/3/2022,7,99.99,Bangladesh,Toys,Doll,10,Debit Card,1
1991,87685,1/1/1970,5,10.00,Japan,Electronics,Headphones,5,Debit Card,4
4573,62760,1/28/2022,3,70.00,Bangladesh,Beauty,Moisturizer,7,Credit Card,2
2383,56044,1/1/1970,4,35.00,Indonesia,Electronics,Laptop,7,Cash,2
1475,51392,2/13/2022,4,30.00,Turkey,Beauty,Hair Oil,15,Paypal,4
1477,77952,9/4/2022,5,30.00,India,Toys,Action Figure,7,Debit Card,3
4568,33523,4/17/2024,5,10.00,UAE,Sports,Gym Gloves,7,Debit Card,1
9274,34004,1/1/1970,3,35.00,UK,Clothing,Jeans,15,Paypal,4
2632,69031,9/29/2023,3,20.50,Japan,Books,Magazine,7,Credit Card,4
2632,86063,12/17/2022,5,20.50,India,Beauty,Moisturizer,5,Debit Card,2
4573,79591,1/1/1970,5,10.00,Saudi Arabia,Home & Kitchen,Vacuum Cleaner,7,Credit Card,3
1116,79694,7/6/2022,3,99.99,Russia,Electronics,Headphones,7,Cash,5
1484,69425,1/1/1970,3,99.99,Japan,Toys,Toy Car,5,Cash,3
5436,32686,6/8/2023,4,40.00,Pakistan,Home & Kitchen,Vacuum Cleaner,7,Cash,5
1757,33314,4/21/2022,2,20.50,Nigeria,Beauty,Perfume,7,Credit Card,4
2630,79961,1/1/1970,5,50.00,Spain,Beauty,Face Wash,5,Debit Card,3
1786,89478,1/1/1970,5,99.99,Germany,Beauty,Perfume,7,Credit Card,5
1517,33334,12/19/2022,5,10.00,Pakistan,Electronics,Headphones,7,Debit Card,4
3846,37265,5/31/2022,5,30.00,Italy,Beauty,Lipstick,7,Credit Card,2
1200,34117,1/1/1970,5,50.00,UAE,Clothing,T-Shirt,0,Cash,5
7346,83359,2/6/2022,4,99.99,France,Clothing,Jacket,15,Debit Card,1
4716,32913,1/1/1970,4,99.99,Canada,Electronics,Power Bank,0,Credit Card,3
4499,54339,1/1/1970,3,30.00,Sri Lanka,Clothing,Cap,10,Credit Card,3
7346,76724,1/1/1970,1,40.00,Spain,Toys,Board Game,7,Paypal,2
2632,39114,8/14/2022,5,35.00,Bangladesh,Clothing,T-Shirt,10,Paypal,2
1093,33247,2/17/2023,2,40.00,South Africa,Electronics,Smart Watch,0,Paypal,1
1816,54377,6/14/2022,4,10.00,Mexico,Toys,Toy Car,7,Credit Card,3
1950,70591,10/4/2023,2,20.50,Saudi Arabia,Electronics,Laptop,15,Credit Card,4
1268,56662,7/29/2022,4,10.00,Turkey,Beauty,Face Wash,0,Debit Card,4
9274,39947,11/17/2023,5,99.99,UK,Sports,Cricket Bat,5,Debit Card,4
1150,61055,9/28/2022,3,35.00,Turkey,Electronics,Power Bank,10,Credit Card,1
5436,63427,10/19/2022,4,35.00,Brazil,Books,Novel,7,Credit Card,2
4748,50918,6/24/2022,7,99.99,Nigeria,Sports,Gym Gloves,7,Debit Card,1
1686,39049,6/3/2023,3,99.99,China,Toys,Puzzle,15,Debit Card,5
1281,70869,5/18/2024,2,10.00,Australia,Books,Magazine,7,Paypal,4
1836,78094,8/26/2023,3,40.00,Brazil,Electronics,Smart Watch,7,Credit Card,4
4194,51013,6/15/2023,2,50.00,South Africa,Books,Comics,5,Credit Card,5
1435,32412,1/1/1970,2,20.50,Nepal,Books,Textbook,10,Credit Card,3
1514,59852,5/12/2023,4,10.00,Nigeria,Home & Kitchen,Vacuum Cleaner,5,Cash,5
1704,34853,1/1/1970,3,99.99,Bangladesh,Sports,Gym Gloves,7,Cash,3
4485,34765,1/1/1970,2,20.50,Bangladesh,Beauty,Face Wash,7,Cash,5
1853,83567,12/12/2022,3,99.99,Saudi Arabia,Home & Kitchen,Microwave,15,Cash,5
1375,39912,3/28/2023,5,30.00,Turkey,Sports,Football,15,Debit Card,5
2125,38559,1/1/1970,1,99.99,South Africa,Books,Textbook,15,Paypal,5
3036,58486,6/2/2023,5,50.00,Indonesia,Clothing,Cap,0,Credit Card,3
1798,65563,1/1/1970,1,50.00,China,Toys,Board Game,0,Cash,1
1567,52511,6/12/2022,5,99.99,China,Sports,Gym Gloves,7,Debit Card,2
1286,38547,2/10/2022,3,35.00,Germany,Toys,Doll,10,Credit Card,3
1857,67645,1/12/2023,3,20.50,South Africa,Clothing,Jeans,7,Credit Card,3
3787,36535,2/12/2023,3,10.00,UAE,Sports,Cricket Bat,15,Debit Card,5
9372,84717,8/6/2024,5,20.50,Mexico,Clothing,Hoodie,0,Credit Card,3
9274,75315,1/1/1970,3,10.00,UAE,Sports,Tennis Racket,15,Cash,4
3572,83574,11/10/2022,1,20.50,Bangladesh,Home & Kitchen,Microwave,15,Debit Card,1
7346,32409,8/12/2022,5,30.00,Turkey,Clothing,Cap,10,Credit Card,3
2342,33842,1/1/1970,1,35.00,Canada,Home & Kitchen,Pan Set,15,Paypal,5
9274,31263,3/28/2024,1,20.50,Malaysia,Books,Magazine,7,Credit Card,3
4573,32999,1/1/1970,1,40.00,India,Books,Novel,7,Debit Card,5
1964,36706,5/13/2022,3,35.00,Germany,Sports,Football,10,Credit Card,3
1891,37807,1/1/1970,4,10.00,Spain,Books,Comics,10,Cash,4
1445,39869,1/1/1970,4,70.00,Nigeria,Clothing,Jeans,15,Cash,3
3513,33111,1/1/1970,5,80.00,UK,Books,Notebook,0,Paypal,3
5436,74412,10/2/2022,5,10.00,Australia,Electronics,Laptop,5,Credit Card,1
4573,52214,1/1/1970,1,20.50,Sri Lanka,Home & Kitchen,Toaster,15,Cash,1
1632,37321,10/19/2022,3,35.00,Brazil,Clothing,T-Shirt,7,Debit Card,4
1253,33125,1/1/1970,3,35.00,Indonesia,Sports,Gym Gloves,7,Debit Card,3
4298,85609,12/8/2022,1,99.99,USA,Home & Kitchen,Microwave,5,Debit Card,5
5436,50531,10/2/2023,3,35.00,China,Clothing,T-Shirt,15,Debit Card,2
1093,76478,1/1/1970,4,35.00,Spain,Toys,Board Game,5,Debit Card,3
1471,67408,2/4/2024,3,35.00,Germany,Sports,Gym Gloves,7,Credit Card,3
1975,79725,1/1/1970,1,99.99,UK,Clothing,Cap,15,Credit Card,5
3643,54149,4/5/2022,7,50.00,Spain,Books,Textbook,7,Debit Card,5
2334,34507,1/30/2022,2,70.00,UK,Toys,Board Game,7,Paypal,3
1666,59428,11/7/2022,1,30.00,Sri Lanka,Home & Kitchen,Vacuum Cleaner,10,Debit Card,4
8346,33001,1/1/1970,2,35.00,Sri Lanka,Beauty,Hair Oil,15,Paypal,2
9372,66639,1/21/2022,3,20.50,Spain,Clothing,Hoodie,7,Cash,4
1286,35038,1/1/1970,5,20.50,Brazil,Electronics,Laptop,7,Credit Card,2
4874,58563,1/1/1970,2,99.99,Pakistan,Sports,Tennis Racket,0,Debit Card,4
1155,62349,1/14/2024,3,70.00,China,Home & Kitchen,Pan Set,7,Paypal,5
2632,34450,1/1/1970,5,99.99,Mexico,Books,Comics,10,Debit Card,2
4431,31284,3/28/2024,4,10.00,Australia,Toys,Board Game,15,Credit Card,5
1272,63765,4/17/2023,3,10.00,Sri Lanka,Beauty,Hair Oil,7,Debit Card,1
1093,38831,1/1/1970,5,35.00,Indonesia,Toys,Board Game,7,Debit Card,1
2925,88894,1/1/1970,1,99.99,UK,Beauty,Perfume,5,Paypal,1
1848,37719,1/1/1970,5,20.50,Germany,Toys,Puzzle,0,Credit Card,5
2649,61842,1/1/1970,1,10.00,Indonesia,Books,Novel,0,Paypal,2
4112,62972,6/26/2023,5,80.00,Nigeria,Toys,Doll,5,Paypal,4
1566,69756,8/11/2023,5,10.00,Russia,Home & Kitchen,Microwave,10,Debit Card,1
1504,33303,7/26/2023,1,40.00,Nigeria,Electronics,Headphones,7,Cash,2
1960,37008,1/1/1970,3,50.00,Turkey,Clothing,Cap,0,Credit Card,4
1811,82542,12/5/2022,5,35.00,Spain,Clothing,Cap,0,Debit Card,3
9274,70115,1/12/2022,3,99.99,China,Clothing,Hoodie,0,Debit Card,1
2482,34781,5/7/2022,1,50.00,India,Clothing,Hoodie,5,Cash,5
1536,51466,3/29/2022,7,80.00,Germany,Electronics,Smart Watch,10,Cash,5
1947,34634,3/6/2024,3,35.00,Australia,Electronics,Headphones,0,Credit Card,1
1886,37038,8/1/2023,4,50.00,Bangladesh,Beauty,Lipstick,0,Cash,4
4454,66467,12/3/2023,3,35.00,Russia,Beauty,Lipstick,10,Paypal,4
1221,58037,2/3/2022,1,99.99,Pakistan,Electronics,Mobile Phone,7,Paypal,5
7346,60608,1/1/1970,4,50.00,Pakistan,Clothing,T-Shirt,7,Credit Card,1
1131,57089,6/1/2022,4,10.00,USA,Toys,Doll,5,Credit Card,1
2892,71767,2/25/2022,1,20.50,Saudi Arabia,Sports,Gym Gloves,7,Cash,4
1467,31285,6/29/2022,7,50.00,Saudi Arabia,Home & Kitchen,Microwave,7,Cash,1
3743,51945,1/1/1970,4,40.00,Pakistan,Home & Kitchen,Pan Set,10,Debit Card,3
3846,38167,6/10/2022,5,50.00,Germany,Books,Textbook,0,Cash,5
7346,51243,5/22/2022,2,40.00,Turkey,Electronics,Power Bank,15,Paypal,1
4092,38322,1/1/1970,5,99.99,Spain,Home & Kitchen,Toaster,0,Cash,1
4146,86891,7/11/2023,5,20.50,Australia,Electronics,Headphones,7,Credit Card,3
3493,35876,9/18/2023,1,35.00,Russia,Books,Textbook,7,Credit Card,4
3846,37792,1/1/1970,3,10.00,South Africa,Toys,Puzzle,7,Cash,1
2986,38862,10/8/2022,1,20.50,Australia,Sports,Gym Gloves,5,Cash,4
1705,32866,12/6/2023,5,70.00,USA,Clothing,Jeans,7,Cash,2
3743,85425,4/24/2023,1,20.50,Italy,Sports,Cricket Bat,0,Debit Card,4
3571,85766,11/8/2023,5,80.00,Nepal,Toys,Action Figure,7,Cash,5
2837,55472,1/1/1970,5,30.00,South Africa,Beauty,Hair Oil,7,Cash,3
1172,35260,1/1/1970,1,40.00,Germany,Toys,Board Game,5,Credit Card,4
1550,74497,1/1/1970,5,40.00,France,Home & Kitchen,Vacuum Cleaner,0,Credit Card,3
2938,34095,1/1/1970,4,50.00,USA,Beauty,Face Wash,10,Credit Card,4
1936,33709,1/1/1970,2,99.99,Mexico,Electronics,Mobile Phone,5,Paypal,2
1780,53278,1/1/1970,5,70.00,Saudi Arabia,Books,Comics,5,Credit Card,3
8346,52884,10/3/2023,7,99.99,Brazil,Books,Novel,10,Credit Card,5
9274,88078,12/29/2022,3,50.00,Sri Lanka,Clothing,Jacket,0,Cash,4
2571,67355,1/21/2023,5,99.99,Spain,Toys,Doll,7,Cash,2
5436,33618,1/1/1970,1,20.50,Russia,Electronics,Smart Watch,5,Paypal,3
4963,39759,1/1/1970,2,10.00,Malaysia,Beauty,Hair Oil,7,Debit Card,5
1254,32116,9/2/2023,2,35.00,Bangladesh,Electronics,Smart Watch,0,Credit Card,3
1874,66271,8/24/2023,3,10.00,Malaysia,Electronics,Laptop,15,Credit Card,2
2399,35169,1/1/1970,3,50.00,Mexico,Clothing,Hoodie,0,Paypal,3
8346,59479,1/1/1970,2,35.00,UK,Books,Novel,15,Cash,1
1906,77288,10/8/2022,7,35.00,Russia,Electronics,Laptop,7,Paypal,3
1651,85823,9/22/2022,2,40.00,Spain,Electronics,Power Bank,7,Debit Card,1
3117,64842,2/28/2023,4,35.00,Sri Lanka,Home & Kitchen,Mixer,15,Cash,5
1354,37485,9/25/2023,7,99.99,Mexico,Sports,Yoga Mat,15,Credit Card,3
1421,53230,1/1/1970,3,35.00,Germany,Toys,Action Figure,7,Credit Card,4
2956,31728,10/3/2024,5,80.00,USA,Clothing,T-Shirt,15,Credit Card,4
1870,34393,9/3/2023,2,40.00,Australia,Toys,Action Figure,15,Debit Card,1
1093,81818,1/17/2023,3,35.00,Bangladesh,Beauty,Hair Oil,7,Credit Card,3
2024,37165,1/1/1970,3,99.99,China,Books,Textbook,7,Credit Card,5
2632,67179,2/21/2022,4,50.00,UAE,Sports,Gym Gloves,15,Cash,4
5436,70901,1/1/1970,3,99.99,Pakistan,Books,Comics,7,Credit Card,4
9274,74986,1/14/2023,3,70.00,UAE,Clothing,Jeans,7,Cash,1
3491,31150,11/9/2023,7,35.00,France,Electronics,Smart Watch,0,Debit Card,2
1589,36089,8/4/2023,7,30.00,Russia,Home & Kitchen,Microwave,10,Credit Card,1
2150,37103,1/1/1970,1,10.00,Russia,Sports,Football,7,Paypal,1
8346,81535,1/5/2023,1,10.00,USA,Electronics,Power Bank,5,Cash,5
2119,76774,1/1/1970,7,10.00,Pakistan,Home & Kitchen,Pan Set,15,Credit Card,2
3165,81373,7/28/2022,2,10.00,Saudi Arabia,Toys,Action Figure,7,Cash,3
1938,37037,1/1/1970,1,50.00,France,Sports,Yoga Mat,10,Debit Card,1
9372,73725,8/27/2022,3,30.00,Nepal,Toys,Board Game,15,Cash,3
2386,62898,4/24/2023,3,70.00,Canada,Toys,Doll,5,Paypal,3
1603,38385,1/25/2024,5,30.00,China,Books,Magazine,5,Debit Card,3
1988,85317,1/2/2022,4,20.50,Brazil,Home & Kitchen,Microwave,10,Credit Card,1
2632,31683,3/10/2022,5,70.00,Malaysia,Beauty,Face Wash,7,Debit Card,1
1658,59491,11/29/2022,7,20.50,Australia,Sports,Yoga Mat,10,Credit Card,1
8346,39276,1/1/1970,5,10.00,USA,Books,Novel,15,Cash,2
1093,53505,1/1/1970,3,80.00,Saudi Arabia,Home & Kitchen,Toaster,7,Credit Card,4
4212,51020,1/1/1970,2,50.00,Bangladesh,Beauty,Hair Oil,0,Debit Card,5
1651,75296,1/1/1970,5,40.00,Bangladesh,Sports,Yoga Mat,0,Cash,3
8346,33253,5/7/2024,5,20.50,Australia,Sports,Yoga Mat,0,Credit Card,1
3910,67550,1/1/1970,5,30.00,Sri Lanka,Toys,Board Game,5,Cash,4
4245,57387,8/5/2023,2,20.50,France,Clothing,Cap,7,Debit Card,2
3281,59548,8/15/2023,1,70.00,Pakistan,Beauty,Hair Oil,5,Debit Card,2
3846,74864,6/19/2023,1,70.00,Mexico,Electronics,Mobile Phone,7,Cash,2
3928,50734,5/8/2023,3,30.00,Canada,Books,Magazine,10,Paypal,1
2632,70927,1/1/1970,1,30.00,Mexico,Electronics,Headphones,0,Paypal,3
3846,88581,7/19/2022,7,20.50,Pakistan,Sports,Yoga Mat,5,Credit Card,4
1093,37212,1/14/2023,2,10.00,UAE,Books,Comics,0,Credit Card,4
1113,37077,5/4/2022,4,35.00,Malaysia,Sports,Gym Gloves,0,Debit Card,3
1728,67620,1/1/1970,5,35.00,Bangladesh,Electronics,Smart Watch,0,Cash,4
1401,37191,7/16/2023,4,50.00,Turkey,Beauty,Perfume,7,Paypal,1
1668,32938,1/1/1970,2,99.99,Nepal,Electronics,Power Bank,7,Paypal,3
8346,36947,1/15/2023,3,10.00,Nigeria,Beauty,Face Wash,15,Paypal,1
4863,36873,1/1/1970,2,20.50,Mexico,Toys,Board Game,7,Credit Card,4
1322,87462,6/11/2022,4,10.00,China,Books,Textbook,15,Cash,3
1397,33260,5/14/2023,1,50.00,Turkey,Beauty,Lipstick,7,Debit Card,5
1760,59480,1/1/1970,5,80.00,Malaysia,Electronics,Mobile Phone,7,Paypal,2
9372,32219,5/25/2022,2,20.50,Russia,Sports,Tennis Racket,7,Cash,4
5436,37108,4/18/2022,3,20.50,UAE,Toys,Doll,15,Cash,2
2632,50003,5/14/2024,2,20.50,Sri Lanka,Electronics,Power Bank,15,Debit Card,4
1703,68248,1/1/1970,3,10.00,France,Home & Kitchen,Pan Set,7,Cash,3
1632,83863,1/1/1970,1,10.00,China,Toys,Doll,7,Paypal,2
3743,50409,3/2/2023,4,10.00,Russia,Electronics,Laptop,10,Cash,2
1101,61665,1/1/1970,1,10.00,USA,Toys,Action Figure,10,Debit Card,4
5436,53489,8/21/2022,5,35.00,India,Electronics,Mobile Phone,15,Credit Card,4
3846,39260,1/1/1970,3,70.00,Malaysia,Sports,Yoga Mat,10,Cash,2
1523,34495,6/19/2023,3,99.99,Germany,Books,Textbook,7,Cash,3
1739,33314,1/21/2024,4,80.00,Russia,Sports,Football,10,Cash,1
3743,86797,1/1/1970,1,35.00,France,Clothing,T-Shirt,0,Paypal,3
4129,33480,1/1/1970,4,35.00,India,Clothing,Jacket,15,Cash,5
1702,35118,1/1/1970,7,50.00,Mexico,Sports,Football,5,Credit Card,3
1916,69524,1/1/1970,7,20.50,India,Clothing,Jacket,10,Cash,1
5436,71991,2/21/2022,3,80.00,Turkey,Sports,Gym Gloves,5,Debit Card,5
8346,31696,1/1/1970,5,10.00,Malaysia,Clothing,T-Shirt,10,Credit Card,1
1573,75421,3/27/2022,2,10.00,UAE,Beauty,Face Wash,10,Paypal,4
1688,76615,7/1/2022,5,70.00,China,Sports,Football,7,Credit Card,3
1093,87086,5/19/2022,1,40.00,France,Clothing,T-Shirt,15,Credit Card,1
9372,35253,1/1/1970,3,20.50,Bangladesh,Home & Kitchen,Mixer,10,Credit Card,4
1553,33115,1/1/1970,3,50.00,South Africa,Home & Kitchen,Mixer,0,Cash,5
1336,54309,10/22/2023,3,35.00,Japan,Toys,Board Game,7,Credit Card,2
9372,72820,8/16/2023,2,70.00,Italy,Home & Kitchen,Mixer,0,Credit Card,5
1741,34627,1/1/1970,1,10.00,Bangladesh,Toys,Doll,5,Cash,3
2394,73681,4/8/2023,3,40.00,India,Home & Kitchen,Microwave,15,Paypal,5
1538,32207,1/1/1970,5,10.00,Spain,Beauty,Face Wash,15,Cash,1
3844,34175,10/1/2022,4,99.99,Nigeria,Books,Textbook,7,Cash,4
2877,71900,5/18/2023,1,50.00,France,Clothing,T-Shirt,7,Cash,3
2282,34008,1/24/2023,4,20.50,Spain,Electronics,Mobile Phone,7,Cash,2
1686,59794,11/9/2023,5,20.50,UAE,Beauty,Face Wash,0,Credit Card,1
1531,53040,10/21/2023,5,10.00,Sri Lanka,Toys,Action Figure,7,Cash,4
4630,37432,5/6/2022,2,10.00,Russia,Beauty,Lipstick,5,Cash,1
1676,38391,1/1/1970,4,35.00,France,Home & Kitchen,Toaster,0,Debit Card,5
1686,34936,1/1/1970,5,50.00,Russia,Toys,Board Game,5,Credit Card,2
4573,80273,1/1/1970,3,35.00,Bangladesh,Clothing,Hoodie,5,Credit Card,4
1331,86092,12/5/2024,7,35.00,Italy,Electronics,Mobile Phone,7,Debit Card,1
1461,39556,1/1/1970,5,70.00,Pakistan,Toys,Board Game,7,Cash,5
3060,37085,1/1/1970,1,70.00,South Africa,Electronics,Smart Watch,0,Cash,3
3883,75016,1/1/1970,3,50.00,India,Beauty,Moisturizer,10,Debit Card,4
1484,39331,10/3/2022,3,20.50,Pakistan,Beauty,Hair Oil,7,Cash,3
1272,81245,11/6/2023,7,10.00,France,Home & Kitchen,Mixer,7,Debit Card,5
1238,31969,8/5/2024,2,70.00,China,Home & Kitchen,Vacuum Cleaner,10,Paypal,3
1637,32081,2/7/2024,5,20.50,Nigeria,Toys,Puzzle,7,Debit Card,5
1053,31830,1/1/1970,5,40.00,Malaysia,Electronics,Laptop,5,Debit Card,3
2471,34992,1/1/1970,5,50.00,Canada,Clothing,Jeans,0,Debit Card,5
2038,31941,1/1/1970,3,10.00,Pakistan,Electronics,Smart Watch,7,Debit Card,1
4699,85210,12/2/2023,4,35.00,Nepal,Sports,Gym Gloves,0,Debit Card,5
